Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,CTTemp,CTCond,O2Con,O2Air,O2Temp,AirPressure,AirTemp,WindDirection,WindSpeed,WindGust,Heading,AirFix,
2019-12-21 08:30:00,54.1341,-50.96727,12,30,0,1,230,0.022,13.3,3,3.618,31.47,296.1,90.5,3.63,966,0.1,340,6,8,35,1,
2019-12-21 09:30:00,54.12438,-50.95839,13,32,0,1,340,0.022,13.3,4,3.62,31.48,297,91,3.63,966,-0.1,330,8,10,40,1,
2019-12-21 10:30:00,54.11352,-50.9481,13,34,0,1,260,0.02,13.3,3,3.623,31.33,296.9,91,3.64,963.9,-0.6,330,10,13,26,1,
2019-12-21 11:30:00,54.10164,-50.93694,14,36,0,1,230,0.02,13.3,3,3.616,31.46,297.1,91,3.63,961.6,-1.2,335,10,13,40,1,
2019-12-21 12:30:00,54.09099,-50.92377,11,38,0,1,230,0.02,13.3,3,3.61,31.28,297.6,91,3.62,959.7,-1.8,315,10,12,4,1,
2019-12-21 13:30:00,54.08076,-50.90796,12,40,0,1,330,0.02,13.3,3,3.606,31.07,297.6,91,3.63,959.4,-2.2,320,8,10,20,1,
2019-12-21 14:30:00,54.06963,-50.89728,13,42,0,1,210,0.02,13.4,3,3.585,31.43,296.2,90.5,3.61,955.8,-2.5,330,5,8,36,1,
2019-12-21 15:30:00,54.05868,-50.88663,11,44,0,2,350,0.02,13.6,3,3.608,31.45,296.1,90.5,3.62,958,-2.5,315,9,11,8,1,
2019-12-21 16:30:00,54.04737,-50.87583,12,46,0,1,200,0.02,13.9,3,3.625,30.85,296.2,90.5,3.64,995.4,-3,300,16,20,32,1,
2019-12-21 17:30:00,54.03696,-50.86239,41,48,0,1,270,0.02,14,3,3.616,30.98,296.4,90.5,3.63,995.2,-3.3,310,12,17,5,1,
2019-12-21 18:30:00,54.02757,-50.84721,12,50,0,1,260,0.02,14.1,3,3.641,31.49,296.6,91,3.66,994.6,-3.3,295,11,17,15,1,
2019-12-21 19:30:00,54.0198,-50.82684,12,52,0,1,350,0.02,13.9,3,3.629,31.47,296.5,91,3.65,994.7,-3.5,0,15,15,1,0,
2019-12-21 20:30:00,54.01356,-50.80479,14,54,0,1,240,0.02,13.6,3,3.648,31.44,295.7,90.5,3.66,993.6,-3.1,270,8,12,4,1,
2019-12-21 21:30:00,54.00777,-50.78256,12,56,0,1,240,0.02,13.5,3,3.641,31.48,296.5,91,3.66,996.4,-3,280,12,14,353,1,
2019-12-21 22:30:00,54.00282,-50.75631,41,58,0,1,290,0.02,13.4,3,3.677,30.29,295.6,90.5,3.7,997,-2.5,285,23,28,344,1,
2019-12-21 23:30:00,53.99511,-50.73345,14,0,0,1,230,0.02,13.4,3,3.69,31.54,296,90.5,3.71,999.9,-1.8,340,13,16,71,1,
2019-12-22 00:30:00,53.98125,-50.71959,14,2,0,1,260,0.02,13.3,3,3.701,31.41,294.8,90.5,3.72,1000.5,-1.4,325,9,11,39,1,
2019-12-22 01:30:00,53.96775,-50.7054,41,4,0,2,260,0.02,13.3,3,3.704,31.56,294.4,90.5,3.72,999.7,-1.9,325,10,12,43,1,
2019-12-22 02:30:00,53.95398,-50.69325,12,6,0,1,350,0.022,13.3,3,3.719,31.57,295.4,90.5,3.73,1001.2,-2,0,11,11,31,0,
2019-12-22 03:30:00,53.94177,-50.68398,13,8,0,1,240,0.02,13.3,3,3.705,31.56,295.7,90.5,3.72,1001.3,-2,330,11,13,47,1,
2019-12-22 04:30:00,53.9304,-50.67516,14,10,0,1,230,0.022,13.3,3,3.677,31.52,295.6,90.5,3.7,997.4,-2.3,315,9,12,27,1,
2019-12-22 05:30:00,53.92167,-50.6655,12,12,0,1,230,0.022,13.3,3,3.696,31.55,295.1,90.5,3.72,998.8,-2.5,330,9,11,37,1,
2019-12-22 06:30:00,53.91405,-50.65569,12,14,0,1,230,0.022,13.3,2,3.698,31.2,294.4,90.5,3.72,996.7,-2.5,310,9,11,17,1,
2019-12-22 07:30:00,53.90562,-50.64279,59,16,0,2,290,0.022,13.3,3,3.7,31.55,295.9,90.5,3.71,996.1,-2.9,300,10,13,8,1,
2019-12-22 08:30:00,53.89872,-50.625,12,18,0,1,210,0.022,13.3,3,3.735,31.23,296.9,91,3.75,997.7,-2.4,290,9,12,39,1,
2019-12-22 09:30:00,53.8902,-50.60838,15,20,0,1,230,0.02,13.3,3,3.868,31.65,295,91,3.89,995.8,-2.9,305,10,12,12,1,
2019-12-22 10:30:00,53.88267,-50.5935,13,22,0,1,240,0.02,13.3,3,3.927,31.66,294.3,91,3.96,995.8,-2.2,290,11,14,16,1,
2019-12-22 11:30:00,53.87607,-50.57901,41,24,0,1,240,0.022,13.3,3,3.984,31.73,294.7,91,4,998.7,-2,280,10,14,337,1,
2019-12-22 12:30:00,53.87058,-50.5677,13,26,0,1,230,0.02,13.4,3,4.009,31.74,293.4,90.5,4.03,997.2,-2.1,270,6,9,321,1,
2019-12-22 13:30:00,53.86545,-50.5629,40,28,0,1,270,0.02,13.4,3,4.026,31.76,292.8,90.5,4.04,998,-2.3,340,7,10,55,1,
2019-12-22 14:30:00,53.85972,-50.55927,16,30,0,1,330,0.02,13.7,3,4.062,31.76,293.4,90.5,4.08,1001.8,-1.8,320,13,15,35,1,
2019-12-22 15:30:00,53.85381,-50.55258,12,32,0,1,230,0.02,14,3,4.069,31.72,293.5,91,4.09,1000.8,-1.7,290,11,17,10,1,
2019-12-22 16:30:00,53.84991,-50.54376,41,34,0,1,270,0.02,13.8,4,4.084,31.81,293.1,90.5,4.11,998.3,-1.7,300,9,12,19,1,
2019-12-22 17:30:00,53.84661,-50.53461,12,36,0,1,230,0.02,14,3,4.168,31.89,292.7,91,4.19,998.3,-2.1,285,10,13,343,1,
2019-12-22 18:30:00,53.84295,-50.5242,12,38,0,1,260,0.02,14,3,4.247,31.96,291.5,90.5,4.27,997.9,-2,275,7,10,354,1,
2019-12-22 19:30:00,53.83842,-50.51631,14,40,0,1,350,0.02,13.9,3,4.278,31.92,290.4,90.5,4.31,1001.5,-1.7,280,9,11,336,1,
2019-12-22 20:30:00,53.83266,-50.5086,41,42,0,1,270,0.02,13.6,4,4.295,31.92,290.4,90.5,4.31,999.4,-1.7,300,12,14,353,1,
2019-12-22 21:30:00,53.82675,-50.49924,41,44,0,1,260,0.02,13.5,4,4.307,32.01,291.2,90.5,4.32,1008.9,-2,300,9,17,18,1,
2019-12-22 22:30:00,53.82096,-50.48898,12,46,0,1,230,0.02,13.4,3,4.294,31.96,291.1,90.5,4.31,1012.1,-1.2,280,12,15,15,1,
2019-12-22 23:30:00,53.8146,-50.47686,12,48,0,1,240,0.022,13.4,3,4.263,31.97,291.4,90.5,4.27,1009.6,-0.9,285,13,18,11,1,
2019-12-23 00:30:00,53.80785,-50.46591,13,50,0,1,210,0.02,13.4,4,4.167,31.04,293.4,91,4.18,1009.9,-0.8,275,12,14,337,1,
2019-12-23 01:30:00,53.80188,-50.45271,41,52,0,1,270,0.02,13.3,4,4.022,31.67,294.5,91,4.05,1006.9,-1,280,13,17,354,1,
2019-12-23 02:30:00,53.79732,-50.43789,59,54,0,1,290,0.02,13.3,4,4.024,31.76,294.7,91,4.04,1008.6,-0.8,275,15,20,357,1,
2019-12-23 03:30:00,53.79429,-50.4255,12,56,0,1,230,0.02,13.3,3,4.084,31.57,295,91.5,4.09,1007.3,-0.8,275,14,16,2,1,
2019-12-23 04:30:00,53.79327,-50.41356,41,58,0,1,290,0.022,13.3,4,4.266,31.97,293.6,91.5,4.29,1005.5,-0.5,285,14,19,348,1,
2019-12-23 05:30:00,53.79126,-50.40129,12,0,0,1,200,0.02,13.3,3,4.489,32.13,291.9,91,4.49,1008,-0.2,290,15,20,14,1,
2019-12-23 06:30:00,53.787,-50.38746,12,2,0,1,210,0.02,13.3,4,4.601,32.02,290.4,91,4.64,1004.8,0.3,295,12,15,27,1,
2019-12-23 07:30:00,53.78226,-50.37537,41,4,0,1,320,0.022,13.3,4,4.73,32.41,287.8,90.5,4.74,1010.6,0,295,14,17,7,1,
2019-12-23 08:30:00,53.77773,-50.36265,12,6,0,1,230,0.02,13.3,4,4.792,32.46,287.5,90.5,4.81,1005.3,-0.1,295,16,18,8,1,
2019-12-23 09:30:00,53.7717,-50.34999,12,8,0,1,210,0.022,13.3,4,4.841,32.49,287.4,90.5,4.86,1007.1,-0.1,290,14,17,3,1,
2019-12-23 10:30:00,53.76678,-50.33877,41,10,0,1,290,0.022,13.3,5,4.836,32.51,287.7,90.5,4.85,1006,0,285,13,16,346,1,
2019-12-23 11:30:00,53.76378,-50.32584,40,12,0,1,240,0.02,13.3,4,4.866,32.42,287.7,90.5,4.88,1005.1,0.1,280,13,18,354,1,
2019-12-23 12:30:00,53.76165,-50.31216,11,14,0,1,240,0.02,13.4,5,4.944,32.58,286.8,90.5,4.96,1008.8,0.2,280,13,19,351,1,
2019-12-23 13:30:00,53.76063,-50.29596,12,16,0,1,210,0.02,13.4,5,4.912,32.5,286.9,90.5,4.98,1002.4,-0.8,295,13,18,35,1,
2019-12-23 14:30:00,53.75997,-50.28171,12,18,0,1,210,0.02,13.5,4,5.009,32.67,285.2,90.5,5.03,1003.9,0,275,12,15,342,1,
2019-12-23 15:30:00,53.75919,-50.27259,12,20,0,1,200,0.02,13.9,4,5.031,32.69,285,90,5.04,1011.1,0.5,290,9,12,356,1,
2019-12-23 16:30:00,53.75703,-50.26548,41,22,0,1,240,0.02,13.9,5,5.035,32.7,284.2,90,5.05,1004.4,0,290,8,10,358,1,
2019-12-23 17:30:00,53.75667,-50.25783,12,24,0,1,240,0.02,13.9,4,5.004,32.66,284.4,90,5.01,1008.6,0.6,290,8,11,14,1,
2019-12-23 18:30:00,53.75529,-50.24901,14,26,0,1,210,0.02,13.9,5,4.98,32.65,284.3,90,5,1007.7,0.3,290,9,11,2,1,
2019-12-23 19:30:00,53.75355,-50.241,13,28,0,1,260,0.02,13.8,5,4.95,32.64,284.7,90,4.97,1009.4,0.5,280,8,11,15,1,
2019-12-23 20:30:00,53.75049,-50.23611,14,30,0,1,210,0.022,13.6,4,4.943,32.6,285.1,90,4.96,1008.6,0.5,295,10,12,35,1,
2019-12-23 21:30:00,53.74551,-50.22918,41,32,0,2,260,0.02,13.5,5,4.94,32.58,285.2,90,4.95,1007.3,0.5,290,11,13,360,1,
2019-12-23 22:30:00,53.74044,-50.22021,14,34,0,1,260,0.02,13.4,4,4.917,32.59,285.2,90,4.93,1008.2,0.8,300,7,9,38,1,
2019-12-23 23:30:00,53.73435,-50.21376,40,36,0,1,270,0.02,13.4,4,4.922,31.88,285,90,4.94,1007.1,0.4,310,7,10,10,1,
2019-12-24 00:30:00,53.72832,-50.20668,13,38,0,1,240,0.02,13.3,4,4.948,32.62,285.1,90,4.96,1008.3,0.5,310,9,12,31,1,
2019-12-24 01:30:00,53.72289,-50.19876,41,40,0,1,260,0.022,13.3,4,4.929,32.6,285.4,90,4.94,1006.9,0.5,295,9,12,346,1,
2019-12-24 02:30:00,53.71779,-50.18994,13,42,0,1,240,0.022,13.3,4,4.936,32.61,285,90,4.96,1007.9,0.4,305,9,13,21,1,
2019-12-24 03:30:00,53.71254,-50.18532,12,44,0,1,240,0.02,13.3,4,4.974,32.64,284.8,90,4.99,1007,0.1,315,12,15,32,1,
2019-12-24 04:30:00,53.70999,-50.17839,11,46,0,1,200,0.022,13.3,4,4.969,32.64,284.6,90,4.99,1005,0.2,305,10,12,4,1,
2019-12-24 05:30:00,53.70717,-50.17032,12,48,0,1,230,0.022,13.3,5,4.973,32.64,284.9,90,4.99,1006,0.2,285,9,12,8,1,
2019-12-24 06:30:00,53.70495,-50.16102,12,50,0,1,230,0.022,13.3,5,4.988,32.65,284.4,90,5,1007.6,0.3,300,7,9,24,1,
2019-12-24 07:30:00,53.70189,-50.15136,14,52,0,1,230,0.022,13.3,5,5.015,32.69,284.2,90,5.03,1008.1,0.6,305,9,10,3,1,
2019-12-24 08:30:00,53.69862,-50.14077,12,54,0,1,230,0.02,13.3,5,5.004,32.68,284.3,90,5.02,1005.6,0.1,295,8,10,20,1,
2019-12-24 09:30:00,53.69607,-50.13078,12,56,0,1,210,0.022,13.3,4,4.982,32.66,284.3,90,5,1007.4,0.3,320,9,11,31,1,
2019-12-24 10:30:00,53.69187,-50.12073,41,58,0,1,290,0.02,13.3,5,4.949,32.63,284.8,90,4.96,1006.4,0,330,6,7,0,1,
2019-12-24 11:30:00,53.68698,-50.1141,12,0,0,1,210,0.022,13.3,4,4.911,32.59,285,90,4.92,1004.6,0,30,8,11,108,1,
2019-12-24 12:30:00,53.68131,-50.11323,11,2,0,1,240,0.022,13.3,4,4.901,32.58,285.2,90,4.91,1006.2,0,75,6,8,131,1,
2019-12-24 13:30:00,53.6781,-50.11479,41,4,0,1,260,0.02,13.9,4,4.906,32.58,285.3,90,4.92,1008.1,0.7,35,3,5,121,1,
2019-12-24 14:30:00,53.6748,-50.11737,13,6,0,1,200,0.02,13.9,4,4.899,32.58,285.5,90,4.91,1008.2,0.8,55,11,14,134,1,
2019-12-24 15:30:00,53.67276,-50.12184,15,8,0,1,240,0.02,13.9,5,4.92,32.59,285.4,90,4.94,1008.8,1,45,6,8,120,1,
2019-12-24 16:30:00,53.67135,-50.12703,14,10,0,1,230,0.02,14,5,4.904,32.58,286.1,90.5,4.92,1011.3,1.3,45,8,10,124,1,
2019-12-24 17:30:00,53.67024,-50.13036,12,12,0,1,200,0.02,14,5,4.856,32.5,286.4,90.5,4.87,1009.7,0.8,25,10,12,124,1,
2019-12-24 18:30:00,53.66841,-50.13219,12,14,0,1,260,0.02,13.9,5,4.668,32.17,288.2,90.5,4.68,1005.9,0.1,20,10,11,81,1,
2019-12-24 19:30:00,53.66778,-50.13186,11,16,0,1,230,0.02,13.8,4,4.497,32.21,289.3,90.5,4.51,1001.4,-0.2,5,5,7,125,1,
2019-12-24 20:30:00,53.66874,-50.12691,12,18,0,1,230,0.02,13.6,4,4.466,32.18,289,90.5,4.49,1009.1,0.8,355,8,10,86,1,
2019-12-24 21:30:00,53.66685,-50.12154,12,20,0,1,240,0.02,13.5,4,4.542,32.23,289.3,90.5,4.56,1004.9,0,10,11,13,103,1,
2019-12-24 22:30:00,53.66496,-50.11242,12,22,0,1,330,0.02,13.4,5,4.621,32.24,288.7,90.5,4.63,1009.6,0.7,340,9,12,50,1,
2019-12-24 23:30:00,53.6607,-50.09817,15,24,0,1,350,0.02,13.4,4,4.664,32.35,288.5,90.5,4.68,1003.4,0.5,325,12,13,38,1,
2019-12-25 00:30:00,53.65536,-50.08314,41,26,0,1,290,0.02,13.3,5,4.69,32.38,288.4,90.5,4.7,1002.7,0.8,320,10,13,34,1,
2019-12-25 01:30:00,53.64993,-50.07306,41,28,0,1,290,0.02,13.3,5,4.77,32.44,287.8,90.5,4.78,1004.8,1.3,340,10,12,46,1,
2019-12-25 02:30:00,53.64531,-50.06637,12,30,0,1,230,0.02,13.3,4,4.828,32.5,286.4,90,4.84,1001.2,0.9,350,7,10,52,1,
2019-12-25 03:30:00,53.64303,-50.06625,12,32,0,1,260,0.02,13.3,4,4.879,32.53,285.7,90,4.89,994.7,1.5,290,6,9,77,1,
2019-12-25 04:30:00,53.64159,-50.07291,12,34,0,1,210,0.022,13.3,5,4.869,32.53,285.9,90,4.88,999.6,1.1,50,9,12,136,1,
2019-12-25 05:30:00,53.6439,-50.08641,12,36,0,1,230,0.02,13.3,4,4.749,32.42,287.1,90.5,4.76,998.8,1.3,40,9,11,77,1,
2019-12-25 06:30:00,53.64861,-50.09718,13,38,0,1,290,0.02,13.3,4,4.727,32.41,287.3,90.5,4.74,995.4,1.2,25,9,11,123,1,
2019-12-25 07:30:00,53.65398,-50.10345,41,40,0,2,290,0.02,13.3,5,4.74,32.42,287,90,4.75,998.7,1.5,40,9,10,97,1,
2019-12-25 08:30:00,53.65935,-50.10828,13,42,0,1,240,0.02,13.3,5,4.789,32.46,286.9,90.5,4.8,999.7,1.4,35,11,13,118,1,
2019-12-25 09:30:00,53.66466,-50.11191,42,44,0,1,240,0.022,13.3,5,4.809,32.47,287,90.5,4.82,1000.1,1.4,20,11,13,79,1,
2019-12-25 10:30:00,53.66856,-50.11245,13,46,0,1,270,0.022,13.3,5,4.813,32.47,286.8,90.5,4.83,1001.7,1.7,30,10,12,106,1,
2019-12-25 11:30:00,53.6691,-50.10762,41,48,0,1,240,0.022,13.3,5,4.852,32.52,286.7,90.5,4.87,996.5,1.3,25,12,14,98,1,
2019-12-25 12:30:00,53.66715,-50.10117,12,50,0,1,230,0.02,13.3,5,4.864,32.53,286.3,90.5,4.88,1000.8,1.5,20,9,10,70,1,
2019-12-25 13:30:00,53.66304,-50.09694,12,52,0,1,260,0.02,13.5,4,4.88,32.54,286.3,90.5,4.89,1000.5,1.5,20,9,11,108,1,
2019-12-25 14:30:00,53.65731,-50.09511,12,54,0,1,240,0.022,13.8,5,4.824,32.48,286.7,90.5,4.84,995.4,1.5,15,10,13,70,1,
2019-12-25 15:30:00,53.65308,-50.09259,13,56,0,1,350,0.02,13.8,5,4.924,32.59,285.6,90,4.94,998.7,1.6,15,10,13,97,1,
2019-12-25 16:30:00,53.64927,-50.09043,14,58,0,1,210,0.02,14,5,5.032,32.69,284.2,90,5.05,996.5,1.3,0,9,11,88,1,
2019-12-25 17:30:00,53.64669,-50.08947,41,0,0,1,200,0.02,14,5,5.107,32.77,283.4,90,5.12,995.9,1.2,20,9,12,91,1,
2019-12-25 18:30:00,53.6457,-50.09274,12,2,0,1,210,0.02,13.9,5,5.085,32.74,283.1,90,5.1,996.1,1.1,50,8,9,101,1,
2019-12-25 19:30:00,53.64579,-50.09853,12,4,0,1,240,0.02,13.7,5,5.114,32.78,282.9,89.5,5.13,996.4,1.1,35,9,10,102,1,
2019-12-25 20:30:00,53.64636,-50.10552,12,6,0,1,210,0.02,13.6,5,5.111,32.76,283,90,5.13,998.6,1.6,45,9,12,110,1,
2019-12-25 21:30:00,53.6466,-50.11404,11,8,0,1,350,0.02,13.5,5,5.124,32.78,283.7,90,5.14,997.6,1.2,45,11,14,119,1,
2019-12-25 22:30:00,53.64642,-50.12226,13,10,0,1,350,0.02,13.4,5,5.122,32.78,282.9,90,5.14,996.9,1.6,35,10,12,114,1,
2019-12-25 23:30:00,53.64618,-50.13009,41,12,0,1,350,0.022,13.4,6,5.143,32.8,282.8,90,5.16,998.2,1.7,40,11,17,118,1,
2019-12-26 00:30:00,53.64501,-50.13792,12,14,0,1,240,0.02,13.3,5,5.16,32.8,282.9,90,5.18,991.9,1,30,10,13,122,1,
2019-12-26 01:30:00,53.64249,-50.14212,12,16,0,1,240,0.022,13.3,5,5.247,32.81,281.9,89.5,5.26,995,1.8,35,13,16,109,1,
2019-12-26 02:30:00,53.63793,-50.14968,12,18,0,1,210,0.02,13.3,5,5.365,31.37,279.9,89.5,5.38,994.1,1.8,25,12,15,99,1,
2019-12-26 03:30:00,53.63223,-50.15802,12,20,0,1,230,0.02,13.3,5,5.445,33.07,279,89,5.46,994.8,1.8,25,13,15,88,1,
2019-12-26 04:30:00,53.62611,-50.16654,21,22,0,1,270,0.02,13.3,5,5.455,32.49,278.1,89,5.47,992.9,1.5,15,15,18,113,1,
2019-12-26 05:30:00,53.6196,-50.17698,59,24,0,1,300,0.02,13.3,6,5.481,32.12,278.6,89,5.5,995.6,1.7,50,14,20,80,1,
2019-12-26 06:30:00,53.61171,-50.19036,12,26,0,1,350,0.02,13.3,5,5.138,32.7,283.7,90,5.16,995.8,1.8,15,15,15,92,1,
2019-12-26 07:30:00,53.6028,-50.20881,14,28,0,1,240,0.02,13.3,5,5.039,32.45,283.6,90,5.06,991.7,1.3,15,15,21,100,1,
2019-12-26 08:30:00,53.59347,-50.22627,12,30,0,1,270,0.02,13.3,5,4.977,32.35,285.3,90,5,992.2,1.1,15,16,22,93,1,
2019-12-26 09:30:00,53.58414,-50.24232,37,32,0,3,270,0.02,13.2,5,5.067,32.44,284.1,90,5.08,994,1.9,25,16,24,112,1,
2019-12-26 10:30:00,53.5737,-50.26011,13,34,0,1,350,0.022,13.2,5,5.052,32.71,284.2,90,5.07,995.6,1.7,20,18,26,307,1,
2019-12-26 11:30:00,53.56257,-50.28192,59,36,0,1,300,0.02,13.3,6,4.984,32.46,284,90,4.99,995.3,1.7,25,18,22,89,1,
2019-12-26 12:30:00,53.55453,-50.30382,12,38,0,1,230,0.02,13.3,5,4.939,32.39,286.1,90.5,4.95,997.2,2.2,40,14,18,89,1,
2019-12-26 13:30:00,53.54679,-50.33049,40,40,0,1,380,0.022,13.3,5,4.921,32.46,286.9,90.5,4.93,998.5,1.9,0,21,21,90,0,
2019-12-26 14:30:00,53.53833,-50.35611,12,42,0,1,350,0.02,13.4,5,4.823,32.44,287.6,90.5,4.84,997.1,1.9,20,19,19,108,1,
2019-12-26 15:30:00,53.52849,-50.37975,13,44,0,1,330,0.022,13.6,5,4.703,31.72,289.2,91,4.72,996.7,1.6,25,17,21,112,1,
2019-12-26 16:30:00,53.51934,-50.40264,14,46,0,1,240,0.02,13.9,5,4.533,31.72,291.2,91,4.56,995.3,1.2,10,17,23,112,1,
2019-12-26 17:30:00,53.50824,-50.41959,12,48,0,1,210,0.02,13.9,5,4.354,31.11,294.6,92,4.38,994,1,15,17,21,95,1,
2019-12-26 18:30:00,53.49504,-50.43237,11,50,0,1,210,0.02,14,5,4.224,31.58,293.3,91,4.24,995.7,1.1,15,17,22,93,1,
2019-12-26 19:30:00,53.48136,-50.44071,12,52,0,1,350,0.02,13.9,5,4.183,31.76,294.4,91.5,4.2,997.2,1.2,15,18,24,88,1,
2019-12-26 20:30:00,53.4657,-50.44779,12,54,0,1,210,0.02,13.6,4,4.131,31.67,294.6,91.5,4.15,995.3,1.1,10,16,19,104,1,
2019-12-26 21:30:00,53.44791,-50.45382,14,56,0,3,230,0.022,13.5,4,4.067,31.82,294.9,91,4.08,994.2,1,340,14,18,71,1,
2019-12-27 00:30:00,53.38905,-50.47176,41,2,0,3,380,0.022,13.3,5,3.966,31.68,296.1,91.5,3.98,996.7,0.5,10,13,18,90,1,
2019-12-29 21:00:00,52.86552,-50.36055,41,19,0,3,290,0.02,13.5,4,3.864,31.41,295.7,91,3.88,995.5,0,25,11,13,94,1,
2019-12-30 00:30:00,52.82433,-50.3916,41,26,0,3,270,0.022,13.3,4,3.797,31.31,296.7,91,3.82,996.1,0.1,30,14,35,87,1,
2019-12-30 12:30:00,52.66128,-50.54994,41,50,0,3,270,0.022,13.3,4,3.524,31.34,298.4,91,3.54,998.9,-0.1,5,14,21,72,1,
